plays,total_yards,yards_per_play,rush_pass_ratio,turnover_diff,avg_epa,fg_made,fg_missed,first_downs,win
96,791,8.239582475043491,0.42307684171599197,1,0.22280434969802398,96,96,30.0,1
88,338,3.8409086544421984,0.23636359338843754,5,-0.1167697510360412,88,88,34.0,0
87,419,4.816091400449264,1.6818174173557194,2,-0.07598113512573555,87,87,23.0,1
90,385,4.277777302469189,0.697674256354824,3,0.2038901420293843,90,90,21.0,1
74,373,5.040539859386505,1.208332829861321,5,-0.35202743750960314,74,74,23.0,0
93,501,5.387096194935893,0.49999990000002,1,0.26391440657163406,93,93,31.0,1
80,539,6.737499157812605,0.9090906336088989,2,0.27901978490963386,80,80,23.0,0
72,369,5.124999288194543,0.5151513590450426,4,-0.13139703586950793,72,72,22.0,0
87,450,5.172413198573196,0.6590907592975547,1,0.05581924798465639,87,87,24.0,1
70,307,4.385713659183763,1.038461139053408,4,-0.46176077287638406,70,70,19.0,0
76,421,5.5394729553325055,1.2799994880002048,2,-0.028577814779275585,76,76,20.0,1
88,389,4.420454043130222,0.9705879498270735,4,0.03615471325590583,88,88,22.0,1
84,403,4.797618476473991,0.6756754930606775,2,-0.05854475848280546,84,84,23.0,0
66,478,7.242423145087402,0.4999998333333889,3,0.08797917639083616,66,66,22.0,0
102,625,6.1274503796617275,0.6808509189678895,2,0.010682447948144408,102,102,31.0,1
85,438,5.1529405702422855,1.0312496777344755,2,0.14546086259776017,85,85,27.0,0
71,450,6.338027276334186,0.5757574012856359,2,0.13796563920350105,71,71,19.0,1
91,607,6.67032893732649,0.4285713411078895,4,-0.01693751353754203,91,91,33.0,0
74,497,6.716215308619552,0.5757574012856359,1,0.07582926860091771,74,74,17.0,1
87,324,3.7241375029727006,0.2553190946129586,2,-0.1599055675534738,87,87,29.0,0
87,408,4.6896546333730305,0.7435895529257556,2,0.07171325830341761,87,87,19.0,1
81,460,5.679011644566463,0.969696675849492,0,0.12326306454513086,81,81,24.0,1
64,266,4.156249350586039,0.433333188888937,0,-0.25293727338954664,64,64,17.0,0
85,547,6.435293360553722,0.4888887802469377,5,-0.006379517886511043,85,85,24.0,0
75,301,4.013332798222294,0.9599996160001536,2,-0.007768501454817229,75,75,16.0,0
84,546,6.499999226190568,0.6097559488400124,0,0.2955463818939446,84,84,27.0,1
82,535,6.524389448245189,0.5454544214876315,4,0.11762940198393469,82,82,31.0,0
83,387,4.662650040644573,0.42222212839508255,0,0.01131631512925031,83,83,25.0,0
85,389,4.576470049827053,1.2962958161867348,2,0.026789454354269826,85,85,25.0,1
85,485,5.705881681660978,1.1666662777779073,0,-0.03218609777390768,85,85,24.0,1
76,419,5.513157169321425,0.9032255150885435,2,-0.13883315958495657,76,76,23.0,0
82,434,5.292682281380209,0.866666377777874,2,0.02837836220048635,82,82,24.0,1
88,623,7.079544650051744,0.7692305719921609,5,0.0026657953267931645,88,88,27.0,0
92,385,4.184782153828027,1.0937496582032318,1,0.046941321056227725,92,92,26.0,1
86,552,6.418603904813499,0.37499992187501624,2,-0.09207511586203149,86,86,20.0,0
80,334,4.1749994781250654,0.8823526816609759,0,-0.08881453206603612,80,80,22.0,1
79,362,4.5822779009774806,1.4583327256946976,8,-0.14380612827726688,79,79,19.0,0
86,599,6.96511546917262,0.6097559488400124,1,0.13550029421641782,86,86,24.0,0
89,576,6.47190938517872,0.4347825141777143,2,0.20026253758164114,89,89,27.0,1
82,524,6.390243123141082,0.44186036235805526,3,0.026459487055843906,82,82,25.0,0
89,628,7.056178982451799,0.5652172684310286,4,0.04848407988101136,89,89,29.0,0
79,336,4.253164018586833,0.4047618083900456,1,0.023637854871189776,79,79,24.0,1
88,463,5.2613630384814725,1.2258060561915949,3,0.014656191064164444,88,88,29.0,0
79,271,3.4303793126102136,0.5749998562500359,2,-0.04360515198701758,79,79,24.0,0
75,407,5.426665943111208,0.5833331712963412,3,-0.023868667008069888,75,75,23.0,1
66,380,5.757574885215926,0.9583329340279442,0,0.20401943649249454,66,66,15.0,1
90,421,4.677777258024749,1.333332888889037,6,0.0021694764600773265,90,90,28.0,0
96,545,5.677082741970548,0.39130426275994284,1,0.029846785165956163,96,96,28.0,0
84,532,6.333332579365169,0.6216214536158233,2,0.0008795290057637235,84,84,18.0,0
71,315,4.43661909343393,0.6060604224059325,3,-0.22125350678023195,71,71,23.0,0
86,324,3.767441422390532,0.9354835691988487,3,-0.11682285481538474,86,86,24.0,1
95,545,5.736841501385105,0.5208332248264115,2,0.10019554683502133,95,95,31.0,0
85,520,6.11764633910043,0.9999996774194589,0,0.12421156014901608,85,85,24.0,1
70,374,5.342856379591946,1.038461139053408,2,-0.02359889409520428,70,70,19.0,0
83,453,5.457830667731245,0.7368419113573916,4,0.02875491882220515,83,83,20.0,1
95,619,6.515788787811706,0.45283010323960315,2,0.09448458426058871,95,95,29.0,1
82,350,4.2682921624033945,0.7428569306123055,3,-0.28383898613112485,82,82,26.0,0
75,395,5.266665964444538,0.30769222879686436,5,-0.2184587478787825,75,75,23.0,0
94,505,5.372339854006398,0.7435895529257556,3,-0.06919648524868463,94,94,32.0,1
88,438,4.977272161673618,0.6999998250000437,5,-0.1256906927177322,88,88,27.0,0
84,311,3.7023805116213677,0.9677416233091538,3,-0.07936923964362841,84,84,25.0,1
83,441,5.313252371897304,0.3124999348958469,3,-0.12530235848457133,83,83,26.0,0
84,332,3.9523804818594663,0.969696675849492,1,-0.08146369435101311,84,84,21.0,1
80,384,4.7999994000000745,0.5249998687500328,1,-0.16066673075882223,80,80,20.0,0
85,425,4.999999411764775,0.6749998312500421,3,-0.1179522706324229,85,85,23.0,1
83,395,4.759035571200533,0.6578945637119569,8,-0.02085948518589122,83,83,23.0,1
80,404,5.049999368750079,0.6111109413580718,2,-0.06859199125347684,80,80,25.0,0
73,371,5.082191084631358,0.5999998285714775,0,-0.05496423348548618,73,73,19.0,0
90,508,5.64444381728402,0.8888886419753772,3,-0.029944125217762293,90,90,28.0,1
105,500,4.761904308390066,0.3333332804232888,2,-0.11905627739424109,105,105,29.0,0
64,398,6.218749028320464,1.3809517233563222,1,0.09201487170776287,64,64,14.0,1
70,427,6.099999128571553,1.545453842975526,1,0.07741620412642994,70,70,21.0,1
74,425,5.743242467129396,0.7666664111111963,3,-0.023205763312134614,74,74,23.0,0
95,574,6.042104627146881,0.5744679628791568,3,-0.05274854336671959,95,95,27.0,0
86,427,4.965115701730732,0.34782601134217145,1,-0.004790423878362138,86,86,25.0,1
86,576,6.697673639805391,0.4347825141777143,3,0.010254929282517202,86,86,27.0,0
81,537,6.629628811156937,0.6857140897959743,3,0.012863609611313291,81,81,22.0,1
95,813,8.557893836011175,0.5416665538194679,2,-0.02194083641619857,95,95,27.0,0
68,460,6.764704887543399,1.6315780886431113,1,0.0967251264005626,68,68,17.0,1
90,217,2.411110843209906,0.36956513705105715,1,-0.2560401824456848,90,90,22.0,0
86,429,4.9883715129800565,1.3103443757433186,4,-0.17874021083649458,86,86,24.0,1
77,343,4.4545448760331325,0.38636354855373894,2,-0.18757471491316022,77,77,23.0,0
96,555,5.781249397786521,0.7333331703704066,2,-0.00028005026021395385,96,96,30.0,1
78,399,5.1153839595661585,0.8999997000001,0,0.04561803556092564,78,78,20.0,1
80,494,6.174999228125096,0.9374997070313414,3,-0.03174843399205601,80,80,23.0,0
91,487,5.3516477635551905,0.8157892590028265,3,0.02575833640530245,91,91,26.0,0
88,571,6.488635626291406,0.4772726188016775,2,0.0720327632276423,88,88,27.0,1
98,484,4.9387750062474485,0.7954543646694625,0,0.16616957125865298,98,98,27.0,1
72,509,7.069443462577296,0.38461528599608047,3,0.1817546704349553,72,72,22.0,0
72,592,8.222221080247072,0.6764703892734149,4,0.015991676041928155,72,72,21.0,0
85,580,6.823528608996634,0.6341461867936129,2,0.2746069578535743,85,85,24.0,1
81,511,6.308641196464049,0.8529409256056101,0,0.26644437113982244,81,81,26.0,1
83,584,7.036143730585092,0.6585364247472134,3,0.11666095465301606,83,83,26.0,0
71,336,4.732393699662859,0.6774191363164076,3,-0.008953013839524813,71,71,19.0,0
81,483,5.962962226794787,0.7575755280074157,2,0.12536180213953615,81,81,20.0,1
93,338,3.6344082113539558,1.187499628906366,4,-0.23221520334198656,93,93,24.0,1
79,203,2.5696199278962117,0.5882351211073172,6,-0.5102095465076791,79,79,21.0,0
73,371,5.082191084631358,0.5624998242188048,1,-0.02433448639913306,73,73,17.0,0
102,619,6.068626856016975,0.7777776049383099,0,0.03995758913461321,102,102,29.0,1
80,556,6.949999131250109,0.7999997714286367,1,0.34529686073415056,80,80,24.0,1
91,360,3.9560435213138985,0.39215678585161057,2,0.009711611628043992,91,91,24.0,0
106,599,5.650942863118598,0.4807691383136272,3,-0.06109404064156009,106,106,32.0,0
83,494,5.95180651183054,0.578947216066522,1,-0.08237092825748833,83,83,20.0,1
72,422,5.861110297068014,0.928571096938894,0,0.14444940918346674,72,72,17.0,0
88,464,5.2727266735537865,1.1999996000001334,1,0.16160526962985694,88,88,26.0,1
85,328,3.8588230754325794,0.9393936547291954,2,-0.10429983797297498,85,85,21.0,1
74,390,5.270269558071681,0.928571096938894,2,-0.15890841071866454,74,74,17.0,1
92,648,7.043477495274185,0.6190474716553639,6,-0.1198401897100754,92,92,30.0,0
101,517,5.118811374375111,0.6428569897959547,4,0.00510329086250749,101,101,30.0,1
95,483,5.08420999113579,0.4799999040000192,5,-0.2500906650308399,95,95,29.0,0
80,388,4.849999393750076,1.5217384688093614,1,0.025037538982380057,80,80,21.0,1
75,446,5.946665873777883,0.6285712489796431,2,0.20541182645166722,75,75,22.0,0
92,459,4.989129892485881,0.6222220839506479,2,0.20268092526099,92,92,29.0,1
82,409,4.987804269779967,1.1785710076532117,1,0.01699469005218876,82,82,24.0,1
75,573,7.639998981333469,0.4749998812500297,6,-0.10658055449536076,75,75,26.0,0
76,464,6.105262354570742,1.399999440000224,1,0.3277678383054676,76,76,22.0,1
79,433,5.481011964428865,0.6388887114198023,3,-0.304512623400684,79,79,23.0,0
95,469,4.936841585595622,0.9729727100073756,3,0.1871711499687388,95,95,27.0,1
72,543,7.541665619213108,0.99999960000016,0,0.07048759898756911,72,72,17.0,0
65,368,5.661537590532678,0.9583329340279442,1,-0.03505345683369686,65,65,19.0,0
93,455,4.892472592207248,1.4333328555557148,4,0.024185081149627856,93,93,25.0,1
73,367,5.02739657158951,0.6176468771626832,2,-0.03189981461547764,73,73,23.0,0
78,503,6.448717121959343,0.4749998812500297,1,0.1401348102166856,78,78,17.0,1
97,472,4.865978879795992,0.5999998500000374,0,0.02704910267628331,97,97,32.0,0
63,409,6.492062461577387,0.7407404663924199,1,0.17445979926319274,63,63,16.0,1
72,403,5.597221444830355,0.7999997333334222,3,0.15101828372951837,72,72,21.0,0
87,537,6.17241308363068,0.8857140326531334,0,0.1603809577240324,87,87,26.0,1
85,424,4.988234707266505,0.9393936547291954,0,-0.024793567881965316,85,85,23.0,1
73,345,4.726026749859349,0.6571426693878087,3,-0.16637801560703122,73,73,23.0,0
81,318,3.9259254412437725,1.1538457100593422,0,-0.020961678455364056,81,81,23.0,0
77,410,5.324674633159138,1.2916661284724464,1,0.012333442700024348,77,77,19.0,1
90,429,4.766666137037095,1.0294114619378052,3,0.0069974677559939144,90,90,25.0,1
73,426,5.835615638956762,0.34146333135040696,6,-0.09159218597506458,73,73,23.0,0
101,410,4.059405538672719,0.32727266776860586,2,-0.19566906572966644,101,101,30.0,0
90,459,5.099999433333396,0.9062497167969634,2,-0.1524829432507746,90,90,26.0,1
75,482,6.426665809777892,0.9999996551725328,1,0.055242794790966415,75,75,21.0,1
91,482,5.296702714648053,0.5555554320987929,3,-0.2053381584333791,91,91,32.0,0
74,362,4.891891230825509,1.399999440000224,0,0.27267962194838935,74,74,22.0,1
76,467,6.144736033587364,0.7142855102041399,6,0.09981688294144471,76,76,28.0,0
86,356,4.139534402379721,0.4374999088541856,2,-0.003237438883015696,86,86,23.0,0
84,421,5.011904165249504,1.4444439094652188,3,0.1225981400446772,84,84,24.0,1
82,473,5.7682919794765874,0.8235291695502441,2,0.13679236295096786,82,82,27.0,1
86,330,3.837208856138505,0.6410254766601341,2,-0.1318332863134739,86,86,26.0,0
85,559,6.576469814532962,0.41666657986112915,4,0.01052086946849379,85,85,28.0,0
88,454,5.159090322830645,0.5227271539256468,0,0.08522427498136395,88,88,23.0,1
88,456,5.181817592975273,0.571428435374182,2,-0.03375897413273163,88,88,26.0,0
86,486,5.651162133585798,0.5952379535147729,4,-0.006798278467127049,86,86,28.0,1
78,515,6.602563256081633,0.8749997265625854,2,0.21749454666479215,78,78,22.0,1
83,475,5.722890876760135,0.3953487452677336,0,-0.21822472497292786,83,83,22.0,0
80,425,5.3124993359375825,0.7647056574395125,8,-0.26971287978674324,80,80,23.0,0
73,350,4.794519891161658,1.1153841863906975,0,0.05523052775415689,73,73,21.0,1
96,374,3.8958329275174033,1.333332888889037,2,-0.14542832962830562,96,96,30.0,0
85,311,3.6588230989619883,0.8823526816609759,2,-0.13871417827179183,85,85,23.0,0
94,439,4.670212269126354,0.7894734764543483,2,0.04129940963906691,94,94,32.0,1
72,421,5.847221410108137,0.7272725068871191,2,-0.045864934409217795,72,72,21.0,0
81,561,6.925925070873448,1.9583325173614512,0,0.2671947537785657,81,81,26.0,1
70,304,4.342856522449068,0.45454531680444943,4,-0.20077473963369583,70,70,19.0,0
96,388,4.041666245659766,0.7499998125000468,2,-0.040508584218580036,96,96,30.0,1
76,501,6.5921043957757375,0.5882351211073172,1,-0.15728564988323654,76,76,18.0,0
87,414,4.75862014268734,1.4583327256946976,1,0.18285691265623238,87,87,22.0,1
81,387,4.777777187928742,0.578947216066522,3,0.01702356796777923,81,81,27.0,0
84,446,5.3095231774377165,0.969696675849492,2,-0.09357249202435078,84,84,25.0,1
88,370,4.204544976756252,0.19999996363637024,5,-0.1740066394821879,88,88,24.0,0
101,408,4.039603560435291,1.1666663425926824,1,-0.19480836569401577,101,101,27.0,1
66,223,3.378787366850399,0.5312498339844268,3,-0.35257911217105475,66,66,18.0,0
72,501,6.958332366898282,0.48717936226170194,1,0.10336242227661332,72,72,26.0,0
92,547,5.9456515276465725,0.6341461867936129,0,0.21710320968176602,92,92,27.0,1
86,370,4.30232508112499,1.2333329222223592,2,0.01673664679035354,86,86,29.0,1
83,351,4.2289151531427525,0.7105261288089134,8,-0.35996344426079807,83,83,28.0,0
83,503,6.060240233705995,0.7812497558594512,0,0.2465687438261462,83,83,23.0,1
83,561,6.759035330236707,0.9687496972657195,2,0.17333198235915467,83,83,22.0,0
76,462,6.078946568559662,1.2692302810652765,1,0.2615281526876349,76,76,25.0,1
74,386,5.216215511322228,0.5882351211073172,3,-0.1305590063539525,74,74,25.0,0
67,295,4.402984417465012,0.9583329340279442,3,-0.2884208430802834,67,67,17.0,0
89,622,6.988763259689521,1.0555552623457605,0,0.42440852687562947,89,89,30.0,1
76,293,3.8552626506233354,0.292682855443206,4,-0.22319731363481912,76,76,22.0,0
84,236,2.809523475056729,1.8571419727895369,5,-0.12034279836468559,84,84,20.0,1
69,399,5.782607857593064,1.0416662326390698,1,0.09900788472193897,69,69,20.0,0
87,516,5.931033801030598,0.4347825141777143,1,0.12138445785347039,87,87,27.0,1
88,385,4.374999502840965,1.344827122473406,2,-0.11823911295174822,88,88,25.0,1
81,300,3.703703246456389,0.7272725068871191,3,-0.2485390931949695,81,81,23.0,0
97,522,5.38144274418116,0.5199998960000207,3,-0.1924887661887577,97,97,33.0,0
85,338,3.97647012041528,0.8823526816609759,0,0.001202853891555859,85,85,20.0,1
81,480,5.9259251943302225,0.7297295325055317,3,0.05939556153015091,81,81,21.0,0
80,446,5.574999303125087,1.1785710076532117,2,0.10184528120870309,80,80,24.0,1
88,404,4.590908569214935,0.43181808367770824,2,-0.13399002777292443,88,88,26.0,0
96,360,3.7499996093750405,0.7894734764543483,2,-0.00849231674307623,96,96,26.0,1
80,346,4.324999459375068,1.199999520000192,4,-0.07182478788851356,80,80,22.0,0
106,611,5.764150399608453,0.45454537190084143,3,-0.05863311051986644,106,106,33.0,1
96,387,4.0312495800781685,0.7499998125000468,6,-0.2888283155765292,96,96,29.0,0
80,415,5.187499351562581,0.8437497363282073,0,0.12099975157174718,80,80,23.0,1
78,442,5.666665940171033,1.1428567346940233,2,-0.06502166068286436,78,78,19.0,1
69,266,3.855071905062043,0.35294107266439034,3,-0.4521175412983704,69,69,22.0,0
72,303,4.208332748842674,0.31578939058173927,2,0.0018255586992356188,72,72,23.0,0
95,525,5.526315207756293,0.42307684171599197,2,0.08642108972490785,95,95,24.0,1
78,397,5.089742937212444,0.6388887114198023,6,-0.043694725908242985,78,78,23.0,0
79,411,5.202530987021394,1.5599993760002495,1,0.08655153591941954,79,79,25.0,1
81,402,4.962962350251561,0.7941174134948783,2,-0.03908445786986238,81,81,27.0,1
93,698,7.505375537056394,0.40816318200751384,2,-0.22614106108568532,93,93,22.0,0
67,370,5.522387235464591,0.27777770061730533,1,-0.03089838736452624,67,67,19.0,0
84,560,6.666665873015967,1.3103443757433186,3,0.29386869487165235,84,84,27.0,1
91,532,5.846153203719428,0.969696675849492,4,-0.059154890679843475,91,91,25.0,0
95,529,5.568420466482056,0.5531913716614103,5,-0.082985789098599,95,95,32.0,0
71,379,5.338027417179236,0.7575755280074157,5,-0.16848432356864992,71,71,22.0,0
87,492,5.65517176377336,1.1612899479709846,4,0.1113485738666521,87,87,30.0,1
63,414,6.571427528344836,0.8749996354168186,2,-0.09730258740945161,63,63,16.0,0
77,455,5.909090141676605,1.6521731947073066,2,0.16651207391112915,77,77,21.0,1
97,531,5.47422623977049,0.7906974905354672,2,-0.18053674666630987,97,97,30.0,0
61,375,6.147539975813118,0.9545450206613543,0,0.22453252367694962,61,61,18.0,1
79,488,6.177214407947543,0.8484845913683056,1,0.12368004734892796,79,79,22.0,1
80,456,5.699999287500089,0.9677416233091538,3,-0.015271272347529665,80,80,24.0,0
74,346,4.675675043827696,1.199999520000192,1,-0.052997393837892676,74,74,20.0,1
82,470,5.731706618084559,0.29999994000001196,3,-0.17338347434837906,82,82,26.0,0
80,515,6.437499195312601,0.7567565522279588,2,0.12782770209271,80,80,25.0,1
83,446,5.37349332849478,0.49999988095240927,1,0.04569159473505207,83,83,22.0,0
83,433,5.216866841341345,1.5769224704144345,1,0.10500741034104517,83,83,25.0,1
76,249,3.276315358379558,0.6363634435262292,2,-0.22525949427180186,76,76,22.0,0
91,564,6.197801516725108,1.5199993920002433,0,0.13954609310356764,91,91,25.0,1
90,584,6.488888167901314,0.6666664814815328,5,-0.05996499638010268,90,90,27.0,0
92,415,4.510869074905536,0.7073169006544144,0,0.06008928992451162,92,92,26.0,1
85,379,4.458823004844352,0.46511617090321605,3,-0.021293574087100253,85,85,23.0,0
95,533,5.610525725207818,0.4897958184090166,3,0.04241251668925173,95,95,29.0,0
92,441,4.793477739839376,0.6666665079365457,3,0.07796184994031513,92,92,29.0,1
77,521,6.766232887502222,0.8928568239797058,0,0.3049603130566367,77,77,19.0,1
91,561,6.164834487380825,0.399999920000016,5,0.12147646809627853,91,91,27.0,0
71,366,5.154928851418472,0.4594593352812607,2,0.0003659046376248776,71,71,20.0,0
99,616,6.22222159371499,0.9210523891967396,1,-0.08283290806642254,99,99,32.0,0
94,581,6.180850406292509,0.5714284548105194,2,0.09885281927533698,94,94,24.0,1
74,427,5.7702694905041225,0.540540394448542,2,0.07911353842773725,74,74,24.0,0
88,433,4.9204539863120464,0.9444441820988382,4,0.07065266924714395,88,88,23.0,1
78,442,5.666665940171033,0.5749998562500359,1,0.009923164152258931,78,78,23.0,0
79,570,7.215188960102663,1.9047609977328583,3,0.08216309331070433,79,79,23.0,1
89,468,5.25842637545771,0.3191488682661982,2,-0.009004213225495692,89,89,28.0,0
70,330,4.7142850408164225,0.5294116089965856,4,-0.22278339319756216,70,70,25.0,0
73,432,5.917807408519533,1.2307687573966317,1,0.343163455500162,73,73,20.0,1
87,395,4.540229363192027,0.4634145211184095,4,-0.23610504621521414,87,87,21.0,0
82,408,4.975609149315957,1.1290318938606794,1,0.0947069173500817,82,82,28.0,1
81,496,6.12345603414123,2.68749832031355,2,0.09770445305632794,81,81,23.0,1
77,343,4.4545448760331325,0.47368408587260896,4,-0.29072671029795655,77,77,22.0,0
72,363,5.041665966435282,0.8124997460938292,2,-0.0499903800734993,72,72,18.0,0
85,473,5.5647052276817375,0.7941174134948783,1,0.04723868126110272,85,85,25.0,1
73,208,2.8493146781760714,0.7333330888889704,5,-0.2847861500314003,73,73,25.0,0
77,295,3.831168333614502,1.8095229478462154,1,-0.07567649267909927,77,77,23.0,1
81,342,4.222221700960284,6.749991562510547,0,-0.017742337809840924,81,81,21.0,1
79,340,4.303796923570009,0.6666664814815328,2,-0.11117707582904811,79,79,26.0,0
94,465,4.946807984382129,0.6428569897959547,2,-0.07996023639953942,94,94,27.0,1
80,423,5.287499339062583,0.6666664814815328,3,-0.15628971236133266,80,80,25.0,0
75,240,3.19999957333339,1.5909083677689237,2,-0.1189902970612726,75,75,17.0,1
105,594,5.657142318367398,0.2727272314049649,6,-0.33999038324064657,105,105,29.0,0
110,558,5.0727268115702895,0.5925924828532438,3,0.021530460910568133,110,110,34.0,0
81,453,5.592591902149148,0.3555554765432274,0,0.06715547545611988,81,81,23.0,0
79,364,4.607594353469069,1.064515785640069,3,-0.10053051691639954,79,79,24.0,1
69,313,4.536231226633156,0.5151513590450426,2,-0.27335839379531474,69,69,21.0,0
78,398,5.102563448389302,0.9999996666667778,1,-0.04493241965884091,78,78,24.0,0
76,349,4.592104658933597,1.0357139158164586,3,-0.031027833969257696,76,76,23.0,1
89,450,5.056179207170875,0.2033897960356278,3,-0.12632909441369236,89,89,30.0,0
91,438,4.813186284265243,1.344827122473406,1,-0.08157166471784362,91,91,22.0,1
85,441,5.188234683737096,0.7499998125000468,2,0.06377930385286977,85,85,25.0,0
72,388,5.388888140432202,0.5151513590450426,2,0.13009415084212336,72,72,19.0,1
85,472,5.552940523183468,0.6585364247472134,2,0.1595958137027039,85,85,22.0,1
92,579,6.293477576795915,0.6190474716553639,2,-0.11127638100150791,92,92,31.0,0
84,462,5.499999345238173,0.7941174134948783,2,0.3197436122282342,84,84,18.0,1
79,439,5.55696132190363,0.6285712489796431,3,-0.17841649537358803,79,79,23.0,0
71,366,5.154928851418472,1.6190468480729294,1,-0.26049899749021627,71,71,20.0,1
93,399,4.290322119320202,0.7073169006544144,4,-0.28591418709173655,93,93,26.0,0
80,495,6.187499226562596,0.6571426693878087,6,-0.14133531400655833,80,80,26.0,0
90,497,5.5222216086420435,1.5769224704144345,1,-0.05096179770643668,90,90,29.0,1
88,472,5.3636357541323,0.8421050415513048,1,0.11211331716426644,88,88,26.0,1
75,479,6.3866658151112246,0.3720929367225728,1,0.03887883584108585,75,75,20.0,0
84,458,5.452380303288059,0.43181808367770824,7,-0.3452187268931912,84,84,24.0,0
71,327,4.605633154136175,1.666665873016251,0,0.009797388368646647,71,71,20.0,1
72,396,5.499999236111217,1.0769226627220527,1,0.09832555010428229,72,72,26.0,1
88,341,3.8749995596591407,0.6444443012345997,1,0.08759725150516912,88,88,26.0,0
78,460,5.897435141354469,0.928571096938894,2,0.03865856087453324,78,78,19.0,1
101,515,5.099009396137683,0.6122447730112708,5,-0.04640312708628478,101,101,33.0,0
94,520,5.5319143051154995,0.7894734764543483,1,-0.016070752612946423,94,94,26.0,0
90,509,5.655554927160564,0.5454544214876315,4,-0.05931444091427346,90,90,26.0,0
88,489,5.556817550361642,0.6341461867936129,4,0.07996459553303431,88,88,28.0,0
87,607,6.977010692297621,0.7105261288089134,3,0.24690250599974353,87,87,26.0,1
84,446,5.3095231774377165,0.5499998625000343,4,0.2037022629111779,84,84,24.0,1
77,697,9.051946876370534,0.5249998687500328,2,0.10278507615608534,77,77,23.0,0
63,340,5.39682454018658,0.3055554706790359,5,-0.32359709392834546,63,63,20.0,0
105,497,4.733332882539726,1.1499997125000718,2,-0.02616411731713073,105,105,28.0,1
94,343,3.6489357820281083,1.4444439094652188,3,-0.13680275083099916,94,94,25.0,1
81,313,3.8641970538028327,0.4249998937500265,3,-0.3821635731568006,81,81,25.0,0
81,525,6.481480681298681,0.9374997070313414,1,0.1258404627151549,81,81,23.0,1
65,583,8.969229389349325,0.5312498339844268,4,-0.04485816285181888,65,65,19.0,0
74,410,5.540539791818947,0.4722220910494191,2,-0.15397690158589192,74,74,19.0,0
87,483,5.551723499801897,0.7894734764543483,4,-0.03832159401132343,87,87,26.0,1
85,525,6.176469861591781,0.7105261288089134,3,-0.29993697254138274,85,85,23.0,0
78,474,6.076922297830475,1.249999553571588,1,0.049248806613699486,78,78,23.0,1
84,545,6.48809446570304,0.44680841557267753,4,-0.04844321958607047,84,84,26.0,0
78,461,5.910255652531326,0.4249998937500265,2,0.12102744542734732,78,78,25.0,1
79,386,4.88607533087654,0.6285712489796431,2,-0.06644977967501817,79,79,23.0,0
83,479,5.771083642038115,0.7352939013841466,3,-0.036011569501702416,83,83,25.0,1
71,273,3.845069880976073,1.2916661284724464,1,0.09070254124825959,71,71,19.0,1
71,414,5.830985094227451,0.8461535207101843,2,-0.061268282819257454,71,71,17.0,0
93,441,4.741934973985487,0.6829266627008139,0,0.12567507883489082,93,93,25.0,0
74,437,5.905404607377755,0.6388887114198023,1,0.19039570274000786,74,74,19.0,1
83,507,6.108432998983976,0.9393936547291954,2,0.03461478899242508,83,83,24.0,1
84,386,4.595237548186006,0.8571426122449679,2,-0.009782186283151903,84,84,19.0,0
81,298,3.6790118914800134,0.9655169084424454,3,-0.19382578463747077,81,81,18.0,1
92,426,4.630434279300622,0.571428435374182,2,-0.25688225781040347,92,92,26.0,0
82,396,4.829267703747841,0.7222220216049939,1,0.15398987716524368,82,82,27.0,1
70,357,5.0999992714286755,0.9230765680474738,0,0.02400255254955975,70,70,17.0,0
83,562,6.771083521556202,1.5416660243058233,4,-0.22801354337990304,83,83,22.0,1
79,514,6.506328290338191,0.647058633218049,2,-0.2822131881458214,79,79,21.0,0
85,522,6.141175748096971,1.1724133888229693,1,0.11317265341907054,85,85,25.0,1
71,376,5.295773902003676,0.7419352445370179,3,0.0159671039392656,71,71,22.0,0
76,399,5.249999309210617,0.7575755280074157,6,-0.2738002874964321,76,76,26.0,0
89,442,4.966291576821171,0.9166664120371076,6,-0.15270548230586573,89,89,24.0,1
82,364,4.439023848899531,0.8823526816609759,1,-0.011595980616960037,82,82,25.0,0
87,454,5.218390204782735,0.6499998375000405,3,0.06432875644111231,87,87,27.0,1
88,583,6.6249992471591765,0.771428351020471,3,-0.03006399175260406,88,88,25.0,0
89,411,4.617977009216066,0.6923075147929448,1,0.018265186319363535,89,89,21.0,1
94,533,5.670212162743387,0.9444441820988382,0,0.2706379113138685,94,94,28.0,1
89,510,5.730336434793659,0.3399999320000136,1,0.06667930923668498,89,89,29.0,0
92,500,5.434782017958476,2.7777762345687584,2,-0.08057145325809854,92,92,26.0,0
94,432,4.595744191942107,0.9473681717452179,0,-0.07170684203076867,94,94,28.0,0
73,272,3.7260268868456317,1.2142852806123998,4,-0.19153795032608345,73,73,22.0,0
80,398,4.974999378125077,0.7878785491277123,2,-0.15406183805857207,80,80,24.0,1
88,649,7.374999161931913,0.731707138608015,1,0.3893101063600376,88,88,28.0,1
93,587,6.311827278298142,0.43137246443677163,4,0.09094517265379912,93,93,32.0,0
69,422,6.115941142617225,0.8620686682521834,5,-0.15720538697802705,69,69,24.0,0
72,372,5.166665949074173,1.882351833910686,1,0.10334331452864262,72,72,18.0,1
87,368,4.229884571277635,0.8484845913683056,1,0.07785029299339295,87,87,19.0,1
91,483,5.307691724429481,0.4893615980081706,4,-0.09306888687112888,91,91,23.0,0
